date,Station_No,TSP,PM2.5,O3,CO,NO2,SO2,Temperature,Humidity
09-04-2021 21:00,2,51.01333333,24.74833333,120.43005,0.0,80.20456667,339.7266667,27.02166667,86.56833333
09-04-2021 21:00,3,0.0,49.47833333,116.6676333,2171.479,108.5286667,450.2033333,26.655,90.08166667
09-04-2021 21:00,4,99.44333333,39.47166667,83.68923333,1092.711,65.36813333,244.97,28.01166667,80.69333333
09-04-2021 21:00,5,63.68666667,26.41166667,107.0489333,2122.201,77.31883333,480.77,28.06166667,79.72166667
09-04-2021 21:00,6,80.11833333,30.55833333,97.23393333,3413.361,132.5555333,665.0433333,27.88,82.585
09-04-2021 22:00,1,74.82,30.64,135.2179833,863.129,171.5756667,173.3566667,27.87166667,79.23
09-04-2021 22:00,2,59.64,29.02333333,116.2096,0.0,85.5369,352.39,27.125,86.67333333
09-04-2021 22:00,3,0.0,52.08666667,103.9081333,2085.147,103.1649667,448.8933333,27.29333333,87.445
09-04-2021 22:00,4,99.89333333,39.53833333,81.59536667,1060.05,69.50853333,233.6166667,27.885,81.33333333
09-04-2021 22:00,5,63.89166667,27.05166667,103.0902167,1546.718,74.7154,375.5333333,28.09333333,78.8
09-04-2021 22:00,6,77.35,30.24666667,90.72331667,2308.617,125.6862333,501.73,28.01166667,81.33666667
09-04-2021 23:00,1,79.18666667,30.75666667,130.8666667,851.287,179.0723,157.6366667,27.78166667,80.57166667
09-04-2021 23:00,2,67.31206897,36.17931034,108.3372931,0.0,80.34193103,299.9448276,27.2137931,86.23275862
09-04-2021 23:00,3,0.0,48.15166667,85.94668333,1374.054,88.20306667,335.7966667,27.455,85.78166667
09-04-2021 23:00,4,98.91833333,39.55833333,82.51143333,837.153,74.9977,194.7533333,27.84333333,81.83333333
09-04-2021 23:00,5,58.455,24.97166667,106.68905,1152.112,73.83713333,317.8933333,28.16833333,79.10166667
09-04-2021 23:00,6,69.415,27.78333333,87.51708333,1309.878,112.7004333,324.4433333,28.05333333,80.41
10-04-2021 00:00,1,74.13666667,30.01166667,121.21525,777.943,152.4733667,157.2,27.875,80.58666667
10-04-2021 00:00,2,68.55833333,36.92833333,107.27795,0.0,80.04773333,265.4933333,27.21166667,86.81333333
10-04-2021 00:00,3,0.0,44.49,75.44463333,712.621,73.61756667,229.25,27.66833333,83.87666667
10-04-2021 00:00,4,93.49,37.495,80.22126667,602.605,61.6355,172.4833333,27.77,82.21833333
10-04-2021 00:00,5,53.07833333,23.25833333,101.4871,720.834,66.49733333,260.69,28.11666667,80.07833333
10-04-2021 00:00,6,67.15,27.29833333,84.89975,924.631,106.5839333,254.5766667,27.94333333,81.53166667
10-04-2021 01:00,1,69.9,28.51166667,125.0431,738.979,154.3553667,157.2,27.62666667,82.32
10-04-2021 01:00,2,60.195,29.73833333,92.68631667,0.0,79.45176667,293.8766667,27.14166667,88.075
10-04-2021 01:00,3,0.0,53.22333333,89.18563333,803.728,86.79156667,230.1233333,26.92333333,88.54333333
10-04-2021 01:00,4,98.48833333,38.765,80.81016667,593.819,61.9178,165.4966667,27.52666667,83.93833333
10-04-2021 01:00,5,54.84166667,23.785,101.8797,774.314,69.4458,287.3266667,27.99833333,81.22166667
10-04-2021 01:00,6,62.42333333,26.64833333,86.92818333,630.109,108.1209,194.3166667,27.83333333,82.79666667
10-04-2021 02:00,1,69.53333333,28.68,120.0701667,747.383,147.6742667,157.6366667,27.38666667,83.18833333
10-04-2021 02:00,2,59.01,28.58666667,91.4758,0.0,79.01263333,304.7933333,26.81,89.37333333
10-04-2021 02:00,3,0.0,72.58333333,94.71475,1189.93,99.9342,286.4533333,26.47833333,91.73
10-04-2021 02:00,4,98.35666667,39.05666667,77.80023333,556.192,58.93796667,157.6366667,27.465,83.68833333
10-04-2021 02:00,5,53.93,23.55333333,101.0617833,922.912,68.09703333,348.0233333,27.79166667,82.64166667
10-04-2021 02:00,6,63.94137931,26.63448276,84.91667241,632.8686207,108.1501034,191.0793103,27.63793103,84.02068966
10-04-2021 03:00,1,79.33166667,32.49666667,116.0460167,764.955,148.4584333,164.1866667,27.16333333,83.715
10-04-2021 03:00,2,60.55833333,30.79666667,93.30793333,0.0,80.11046667,305.23,26.63666667,90.14166667
10-04-2021 03:00,3,0.0,127.6616667,75.9681,1218.771,89.80276667,309.16,27.36833333,88.44333333
10-04-2021 03:00,4,98.67333333,38.81833333,72.53285,530.216,58.1538,151.5233333,27.27166667,83.03166667
10-04-2021 03:00,5,58.82833333,24.43833333,101.9451333,689.51,70.92003333,264.62,27.66833333,81.90333333
10-04-2021 03:00,6,74.345,28.02166667,86.60101667,1117.923,122.4241,272.48,27.47333333,84.29333333
10-04-2021 04:00,1,76.53,31.11833333,114.7046333,793.414,155.7668667,158.51,27.01,84.555
10-04-2021 04:00,2,58.625,28.45166667,99.78583333,0.0,80.61233333,327.0633333,26.71,89.435
10-04-2021 04:00,3,0.0,162.6933333,48.2898,1226.22,68.75573333,341.91,27.675,86.65
10-04-2021 04:00,4,110.22,41.97333333,79.82866667,611.2,76.4092,146.72,27.095,84.11
10-04-2021 04:00,5,55.54666667,24.045,105.2168,505.577,76.5974,204.7966667,27.45666667,82.33166667
10-04-2021 04:00,6,66.4,27.605,79.79595,871.151,107.6817667,230.1233333,27.80833333,81.40166667
10-04-2021 05:00,1,104.0966667,39.04666667,115.6534167,978.302,179.0095667,187.7666667,26.56166667,87.81666667
10-04-2021 05:00,2,55.94166667,27.09166667,93.96226667,0.0,73.24116667,339.29,26.96833333,84.69833333
10-04-2021 05:00,3,0.0,76.53,74.594,1442.05,84.4077,359.3766667,26.94833333,87.74666667
10-04-2021 05:00,4,127.4433333,47.22833333,78.61815,810.031,70.4809,191.6966667,26.93166667,84.40333333
10-04-2021 05:00,5,66.02833333,26.41,104.7587667,676.14,80.29866667,241.9133333,27.35166667,82.14666667
10-04-2021 05:00,6,90.10666667,33.10833333,86.01211667,1999.961,127.4741333,461.5566667,27.33333333,83.125
10-04-2021 06:00,1,138.9216667,49.66833333,113.3959667,1801.13,179.0723,342.3466667,26.45,89.42333333
10-04-2021 06:00,2,63.49666667,32.125,96.21971667,0.0,78.1971,564.61,27.91166667,79.53
10-04-2021 06:00,3,0.0,97.235,61.47461667,2203.949,77.50703333,519.1966667,27.875,85.39333333
10-04-2021 06:00,4,132.8983333,50.32,79.01075,1398.12,69.47716667,299.5533333,27.10833333,84.36
10-04-2021 06:00,5,65.25333333,26.38166667,97.03763333,1177.133,70.07313333,327.0633333,27.51,80.135
10-04-2021 06:00,6,89.34333333,33.06666667,85.03061667,4073.839,127.7878,519.4434783,27.68333333,80.51666667
10-04-2021 07:00,1,162.48,62.20166667,108.7502,1957.941,153.5084667,373.35,26.95166667,87.49833333
10-04-2021 07:00,2,63.86833333,33.655,80.6793,0.0,54.51526667,482.5166667,29.1,73.15833333
10-04-2021 07:00,3,0.0,102.2116667,72.79458333,2088.012,72.9275,515.7033333,28.60833333,80.85
10-04-2021 07:00,4,189.545,71.96833333,80.71201667,1568.301,65.08583333,338.4166667,27.99333333,81.68333333
10-04-2021 07:00,5,84.47333333,34.14666667,98.67346667,1224.501,63.92526667,340.6,28.20333333,78.68666667
10-04-2021 07:00,6,105.005,39.64666667,88.46586667,4839.749,125.0275333,379.9,28.445,78.33166667
10-04-2021 08:00,1,139.3183333,57.19,103.35195,1406.142,100.5615333,273.3533333,28.69666667,78.715
10-04-2021 08:00,2,74.97,41.73166667,91.01776667,0.0,49.27703333,457.19,30.35,69.08333333
10-04-2021 08:00,3,0.0,137.815,84.2127,1829.971,66.2464,474.6566667,29.78166667,75.98
10-04-2021 08:00,4,198.875,79.39333333,78.94531667,1593.322,46.54813333,349.77,29.05166667,77.46
10-04-2021 08:00,5,132.2833333,52.98,117.48555,1843.532,61.98053333,446.2733333,29.33333333,75.055
10-04-2021 08:00,6,151.565,58.06,106.5909,4882.533,128.9483667,379.9,29.12166667,76.685
10-04-2021 09:00,1,155.055,61.1,131.61915,1285.621,74.30763333,241.9133333,30.23166667,72.29333333
10-04-2021 09:00,2,84.96166667,50.01833333,85.09605,0.0,21.1725,465.9233333,31.80166667,63.16
10-04-2021 09:00,3,0.0,104.4733333,56.76341667,1065.398,22.3017,375.5333333,31.84666667,64.71666667
10-04-2021 09:00,4,157.0933333,63.99833333,79.17433333,1262.51,17.62806667,310.0333333,30.78666667,68.705
10-04-2021 09:00,5,154.6783333,63.62333333,121.8695833,1434.983,38.7692,401.7333333,31.28666667,66.59333333
10-04-2021 09:00,6,158.4866667,61.875,111.3021,3609.327,98.0522,389.8915254,30.62333333,69.55666667
10-04-2021 10:00,1,141.87,56.6,127.7585833,1039.231,27.50856667,215.7133333,31.91666667,64.22666667
10-04-2021 10:00,2,88.35833333,51.87166667,124.3233333,0.0,23.08586667,422.6933333,32.86166667,57.785
10-04-2021 10:00,3,0.0,116.69,75.60821667,1068.263,9.2218,402.6066667,32.925,61.37666667
10-04-2021 10:00,4,158.0766667,62.79666667,102.8939167,1022.041,7.9044,270.2966667,31.59,64.79666667
10-04-2021 10:00,5,150.6983333,56.495,100.60375,1224.883,3.795366667,465.4866667,33.355,57.53333333
10-04-2021 10:00,6,152.9733333,57.11166667,134.5309333,3522.422,93.3472,252.6428571,31.275,65.93666667
10-04-2021 11:00,1,99.62333333,39.995,117.87815,862.174,28.29273333,212.6566667,32.72166667,57.76166667
10-04-2021 11:00,2,74.53,41.655,90.13441667,0.0,1.7879,457.19,34.70333333,48.28
10-04-2021 11:00,3,0.0,94.84333333,63.73206667,861.792,1.160566667,385.5766667,33.49166667,55.885
10-04-2021 11:00,4,144.6083333,57.205,110.0588667,917.182,9.159066667,265.93,31.92333333,63.10333333
10-04-2021 11:00,5,118.3466667,48.015,103.4828167,1576.705,3.795366667,593.43,34.61,52.09833333
10-04-2021 11:00,6,144.7516667,55.515,134.9235333,2809.992,73.80576667,680.3266667,32.60666667,60.04
10-04-2021 12:00,1,87.57833333,35.84,115.2935333,802.009,31.39803333,216.5866667,33.13,54.08166667
10-04-2021 12:00,2,74.76,41.47833333,120.4954833,0.0,2.666166667,419.6366667,34.58166667,48.285
10-04-2021 12:00,3,0.0,82.08333333,90.46158333,723.508,2.697533333,387.76,34.1,53.24833333
10-04-2021 12:00,4,112.2516667,45.47166667,88.59673333,766.865,0.909633333,279.03,33.13833333,56.28166667
10-04-2021 12:00,5,101.7783333,42.59166667,152.3615167,1457.521,17.18893333,532.2966667,34.10833333,51.80166667
10-04-2021 12:00,6,127.8233333,50.10666667,81.0719,2320.268,13.76996667,680.3266667,34.94166667,51.6
10-04-2021 13:00,1,87.43166667,35.08,113.854,730.957,25.06196667,237.5466667,34.645,50.00833333
10-04-2021 13:00,2,70.87833333,37.82833333,135.2507,0.0,10.1628,413.96,34.48,47.54833333
10-04-2021 13:00,3,0.0,71.05166667,72.72915,666.972,3.6699,392.1266667,34.11333333,51.87333333
10-04-2021 13:00,4,103.0783333,41.65333333,81.62808333,704.026,1.5056,297.8066667,34.23666667,52.28833333
10-04-2021 13:00,5,90.565,36.425,152.9831333,840.973,23.46226667,389.9433333,34.38,48.66333333
10-04-2021 13:00,6,110.265,44.32166667,87.1572,1669.149,8.1867,637.0966667,34.995,49.13
10-04-2021 14:00,1,78.11833333,31.99166667,93.99498333,645.962,2.227033333,253.2666667,35.74,43.86666667
10-04-2021 14:00,2,68.65833333,36.46833333,157.8579167,0.0,15.96563333,411.34,34.01,50.64
10-04-2021 14:00,3,0.0,66.17666667,59.51161667,605.088,2.132933333,432.3,35.55,46.87
10-04-2021 14:00,4,96.99166667,39.185,73.67793333,669.073,1.286033333,324.0066667,34.95333333,49.29166667
10-04-2021 14:00,5,83.78333333,34.24,160.7697,1129.574,39.58473333,430.99,34.16833333,50.69666667
10-04-2021 14:00,6,104.4516667,41.21666667,75.08475,1500.496,2.383866667,637.0966667,35.43333333,48.40166667
10-04-2021 15:00,1,80.74,31.68,185.60165,819.199,121.5772,256.3233333,33.62166667,54.73333333
10-04-2021 15:00,2,58.495,29.47666667,155.4696,0.0,49.52796667,413.0866667,33.51333333,56.70833333
10-04-2021 15:00,3,0.0,57.59166667,92.16285,733.631,11.0097,440.5966667,33.87166667,55.59833333
10-04-2021 15:00,4,91.10166667,34.99,98.28086667,791.886,14.115,340.6,34.04833333,55.80833333
10-04-2021 15:00,5,74.23333333,30.48166667,168.71985,1064.443,54.07613333,392.1266667,33.34166667,56.30666667
10-04-2021 15:00,6,85.02833333,34.48666667,117.68185,1055.657,47.01863333,524.0,34.16666667,54.48333333
10-04-2021 16:00,1,64.64166667,25.8,189.8875333,935.327,146.0432,238.8566667,30.73666667,63.74833333
10-04-2021 16:00,2,56.09245283,25.83018868,119.7800377,0.0,42.93090566,395.4716981,32.20943396,59.81698113
10-04-2021 16:00,3,0.0,48.32413793,104.6143621,972.7168966,45.46003448,401.1310345,32.81551724,59.20172414
10-04-2021 16:00,4,83.07333333,33.18166667,104.4643167,893.116,39.6161,313.9633333,31.62,63.46
10-04-2021 16:00,5,61.31,25.525,137.0828333,1294.789,60.1299,455.4433333,31.61666667,64.24166667
10-04-2021 16:00,6,74.67333333,29.74333333,110.2878833,1346.359,75.53093333,524.8733333,32.64333333,58.54833333
10-04-2021 17:00,1,73.35,28.76,178.92745,1194.705,180.1387667,286.4533333,29.80333333,71.11
10-04-2021 17:00,2,58.84,25.52333333,154.0300667,0.0,72.8334,374.66,30.50333333,65.88666667
10-04-2021 17:00,3,0.0,43.61,111.7274167,1296.317,68.47343333,409.5933333,30.84333333,66.05
10-04-2021 17:00,4,94.33166667,38.91833333,119.5139833,1335.854,84.28223333,339.7266667,30.35833333,70.47833333
10-04-2021 17:00,5,54.225,22.77666667,158.51225,2022.499,95.3233,498.2366667,30.215,70.75
10-04-2021 17:00,6,70.60166667,27.14333333,133.3204167,2899.38,139.2052667,524.8733333,30.51666667,69.17666667
10-04-2021 18:00,1,60.9,26.33833333,178.2076833,1312.934,188.3254667,279.9033333,27.65833333,83.29166667
10-04-2021 18:00,2,51.99166667,24.02833333,141.5650167,0.0,84.90956667,367.6733333,29.95333333,69.775
10-04-2021 18:00,3,0.0,47.22666667,113.1342333,1475.475,82.08656667,421.3833333,30.03166667,71.135
10-04-2021 18:00,4,104.5433333,40.945,100.0802833,1614.714,77.22473333,389.5066667,30.01166667,71.78
10-04-2021 18:00,5,57.57333333,24.30666667,121.3461167,1733.134,79.76543333,457.6266667,30.36,69.55666667
10-04-2021 18:00,6,73.96666667,28.985,110.1243,2610.397,126.9095333,660.6766667,30.80833333,67.75333333
10-04-2021 19:00,1,62.09166667,26.20666667,149.87505,1762.93,175.4651333,341.91,27.44833333,83.51833333
10-04-2021 19:00,2,54.14166667,25.18,119.5794167,0.0,85.5369,406.5366667,29.875,70.26333333
10-04-2021 19:00,3,0.0,48.69,120.9208,1613.377,96.67206667,405.6633333,28.095,82.41
10-04-2021 19:00,4,108.76,43.28,106.2310167,2239.475,92.81396667,470.29,29.00166667,78.14666667
10-04-2021 19:00,5,53.53166667,23.42166667,106.002,1220.49,67.62653333,367.2366667,29.99666667,68.19833333
10-04-2021 19:00,6,73.04166667,30.31166667,87.5498,2036.442,103.51,544.0866667,30.85666667,65.15666667
10-04-2021 20:00,1,71.0,27.13666667,148.30465,1729.696,170.7601333,316.5833333,26.59333333,85.23333333
10-04-2021 20:00,2,49.12166667,22.26166667,113.4286833,0.0,78.2912,309.5966667,29.44,69.735
10-04-2021 20:00,3,0.0,38.92,91.6721,1234.815,74.21353333,317.02,27.73666667,80.85166667
10-04-2021 20:00,4,116.78,46.29,110.3860333,2217.701,93.66086667,454.1333333,27.73666667,82.05666667
10-04-2021 20:00,5,66.07166667,27.60166667,127.4314167,2099.663,88.95586667,510.4633333,29.24166667,74.105
10-04-2021 20:00,6,71.39666667,31.12166667,111.4984,2083.046,133.9356667,524.0,28.77166667,75.85
10-04-2021 21:00,1,66.16666667,25.39666667,128.3802,1703.529,162.5420667,318.7666667,26.85833333,83.48833333
10-04-2021 21:00,2,52.42542373,24.52881356,116.8484068,0.0,85.61505085,347.7050847,29.01016949,73.01525424
10-04-2021 21:00,3,0.0,37.98,76.22983333,1211.322,66.7169,295.1866667,28.09166667,77.46
